lambda_gram,embedding
dificultad,0011010111010
haer,0101001011111
gobernador,0100111011100
gente,0100111001100
sandir,1001010110011
azteca,0001001011110
quetzalcóatl,1000100110110
serpiente,1001011110010
emplumado,0011110000011
común,0010010100010
explorar,0100011100011
maravillado,0110100011101
deidad,0010111100110
ofrecerte,0111010010100
cómeme,0010110101101
reanuda,1000101111101
dio,0011011001010
conmovido,0010011000111
gesto,0100111010011
forma,0100101100010
plasmado,1000000010111
retrato,1001000101000
pintado,0111111110101
historio,0101010110001
finn,0100101001001
maccool,0110011001000
aguerrido,0000011000011
irlanda,0101110101101
frecuencia,0100101111001
ola,0111010011110
staffa,1001101100101
escocesa,0100000110011
benandonner,0001010011101
extraordinariamente,0100011110001
buscapleito,0001100000101
pelear,0111101111110
desgraciadamente,0011001100001
enorm,0011111010010
roca,1001001010001
hexagonal,0101010011011
calzada,0001101000000
escocia,0100000110100
calzado,0001101000001
irlandir,0101110101110
ay,0001001001101
oonagh,0111010101111
esconderme,0100000111011
haz,0101001110110
pido,0111111011010
bañera,0001010001111
metiera,0110101111101
cubriéndolo,0010101110111
celeste,0001111001100
té,1010010111011
barra,0001010000000
sartén,1001010111101
hornear,0101011000111
preferido,1000001110001
pegar,0111101111000
sartar,1001010111100
ruido,1001001101111
va,1010011011101
cuna,0010110011000
armatoste,0000110110101
caber,0001100011001
siéntate,1001100101001
come,0010001100101
pastelito,0111101001010
moro,0110111011101
plancha,1000000001101
roto,1001001101001
planchar,1000000001110
encoger,0011110011110
mantequilla,0110100001110
azúcar,0001001100000
mermelado,0110101110101
acostado,0000001101001
esponjoso,0100010000100
tragar,1010001110100
asombro,0000111101011
apoderado,0000101111100
irlando,0101110101111
staffar,1001101100110
creto,0010101010110
monstruo,0110111000111
minotauro,0110110011001
cretar,0010101010101
rogar,1001001011000
mino,0110110011000
capturo,0001101111101
temer,1001111101101
atreveer,0001000101000
traicionar,1010001110111
dédalo,0011100111100
inventor,0101110011111
ícaro,1010110110011
prisión,1000010101011
impenetrable,0101100011001
diós,0011100000010
creación,0010101000110
extraordinario,0100011110010
laberinto,0110000000011
enredado,0011111010101
retorcido,1001000100101
imposible,0101100100110
salida,1001010011111
prisionero,1000010101010
talento,1001110111110
guerro,0101000110011
torre,1010001100000
infinidad,0101101010000
invención,0101110011010
vigilante,1010101010011
guardia,0101000101010
gaviota,0100111000001
volarir,1010101110110
atenas,0001000001100
cera,0001111011001
excús,0100011010101
invento,0101110011110
anhelado,0000101001000
volarer,1010101110101
derretir,0011000011011
unir,1010011000111
torrir,1010001100010
confundiéndolo,0010011000001
planeado,1000000001111
inmensidad,0101101100111
derretido,0011000011010
comienzo,0010001111000
sapo,1001010111011
fiestero,0100100111011
fiestar,0100100111010
vas,1010011111011
armadillo,0000110110001
cuesta,0010110000111
verar,1010100101001
arreglo,0000111000111
buitre,0001011110111
violinista,1010101011001
impopular,0101100011111
asistir,0000111100111
placer,1000000001000
interesar,0101110001011
contigorespondeír,0010011110111
violín,1010101011010
contigo,0010011110110
pedido,0111101101101
coger,0010000111101
retrasado,1001000100111
debiendo,0010111000100
ingenuo,0101101011100
asistente,0000111100101
escondite,0100000111101
llegaría,0110001110110
anfitrión,0000101000011
halcón,0101001100100
apártense,0000110011011
mancha,0110011111100
mida,0110110000011
elegido,0011101011101
juzgar,0101111111011
competencia,0010010000101
musical,0110111111111
contendientes,0010011110000
apo,0000101111011
semidiós,1001011011100
presumía,1000010011000
músico,0111000010100
apolo,0000101111111
organizar,0111011000111
concurso,0010010101110
disputa,0011011101110
tmolo,1010000110110
midas,0110110000100
mortal,0110111011111
lirar,0110001100001
parecido,0111100100110
arpa,0000110111010
siringuir,1001100100010
similar,1001100010100
votar,1010101111101
demostrado,0011000001001
superioridad,1001110001110
decepcionar,0010111001011
atreve,0001000100111
arte,0000111010101
larga,0110000011101
peluda,0111110001000
dirir,0011011010100
serio,1001011110001
turbante,1010010111000
barbero,0001001111110
cavó,0001110111010
tapar,1001111001001
junco,0101111110001
enterrado,0011111100110
vergonzoso,1010100110000
susurrar,1001110100110
esparcido,0100001100111
john,0101111010010
chapman,0001111101100
manzana,0110100010010
chapmar,0001111101101
generoso,0100111001001
unidos,1010011000110
américa,0000100111000
harapos,0101001110000
olla,0111010100101
bolsa,0001010111111
manzán,0110100010101
recogido,1000110010111
prensa,1000001111101
sidro,1001011111111
unido,1010011000101
oeste,0111010001110
manzano,0110100010100
pionero,0111111111100
carecierar,0001110000110
jugo,0101111101001
compota,0010010010100
tarta,1001111010010
descalzo,0011000111000
fértil,0100110100111
apodo,0000101111110
resguardar,1001000001001
estrellado,0100010100111
indígenar,0101101001001
desconfiado,0011001000011
confiar,0010010111011
visitado,1010101100001
indígena,0101101001000
aullido,0001000110101
entristeceír,0100000000001
caído,0001111000001
trampa,1010001111100
atender,0001000001110
mascotar,0110100111000
40,0000000001010
envejecido,0100000001000
transportar,1010010000111
manzanas,0110100010011
tartas,1001111010011
columpiar,0010001011011
araña,0000110100001
anansi,0000100111011
palmas,0111100000101
coco,0010000110101
hipopótamo,0101010101110
incrédulo,0101100111111
admirado,0000010000110
plaf,1000000001001
estupor,0100010110110
caminer,0001101010000
encontré,0011110100110
encantado,0011110001011
aprovechar,0000110010011
descubrimiento,0011001001101
detrás,0011010010101
pacientemente,0111011101011
dulz,0011100110001
gigantesco,0100111010110
elefante,0011101011010
inocente,0101101101101
trompa,1010010101011
canasto,0001101011111
banana,0001001110011
ratar,1000101100010
caminant,0001101001101
engañado,0011111000000
lección,0110000101101
araño,0000110100011
abastecer,0000000011101
artimaña,0000111010111
bandeja,0001001110110
pescado,0111111001001
comérselo,0010010100000
tribu,1010010011010
ojibwa,0111010011011
silenciosamente,1001100001111
tejía,1001111100000
nokomis,0111001010001
tejer,1001111011101
nieto,0111000111110
keegwa,0110000000000
proteg,1000011011010
sonreír,1001101001110
girar,0100111011000
daré,0010110111011
mecir,0110101001000
asibikaashi,0000111100010
encargado,0011110010001
tierrir,1010000011100
pesadilla,0111111000100
triunfo,1010010100011
dividir,0011011111110
mediante,0110101001101
acompañado,0000001100001
recorrido,1000110100110
innumerable,0101101101100
obstáculo,0111001111100
avanzar,0001001000001
mandíbulas,0110100000010
prosperar,1000011010111
cultivo,0010110010100
cosecha,0010100111010
imponente,0101100011110
templo,1001111110100
venerar,1010100010110
fervor,0100100110000
esfuerzo,0100001011011
quehacere,1000100101010
pensado,0111110001110
hervir,0101010011001
hipnotizante,0101010101101
llegara,0110001110100
oler,0111010011111
entro,0100000000010
escabullía,0100000100010
cucharón,0010101111011
labio,0110000000100
tía,1010010111110
verter,1010100110111
extrañeza,0100011110111
mezcla,0110110000001
caldo,0001100110000
sudar,1001101110100
puercodijo,1000011110110
arder,0000110101001
humeant,0101011100001
olmo,0111010100110
luciérnagar,0110010110000
deter,0011010010010
conversemos,0010100010010
colectar,0010001001000
duda,0011100100100
compañera,0010010000001
ideal,0101011111000
hurtadilla,0101011101111
faro,0100100010100
dueñir,0011100101101
tejido,1001111011111
llevo,0110010001011
huevos,0101011011100
adiós,0000010000100
dulcemente,0011100110000
gustoso,0101000111110
traser,1010010001011
hervirlos,0101010011010
merienda,0110101110100
molestar,0110110111111
peor,0111110010010
enfurecer,0011110111101
langosta,0110000010110
cáscara,0010110101010
parecierar,0111100100111
maliciós,0110011101111
temeroso,1001111101110
pellizcó,0111110000101
despierto,0011001110110
roncar,1001001011111
metió,0110101111110
discúlpame,0011011011100
despertartir,0011001110101
encuentra,0011110100111
pulga,1000011111110
enfadado,0011110101111
atrevser,0001000101101
insultar,0101101111110
carcajear,0001110000100
truculenta,1010010110010
maratónicamente,0110100011011
frigio,0100110000001
mármol,0111000001001
joyo,0101111011010
apreciar,0000110000110
inmenso,0101101101000
sátiro,1001110101100
cabrar,0001100011111
selenio,1001011010100
sirviente,1001100100101
dionisio,0011011001011
acogerlo,0000001011111
tratado,1010010001110
concederé,0010010100100
toque,1010001010011
convierta,0010100011001
arquear,0000110111011
ceja,0001111000101
griego,0101000001000
consternación,0010011100000
petición,0111111010000
límite,0110011000011
tenedor,1010000000000
desconsolado,0011001000111
transformado,1010010000100
hijar,0101010100110
plegaria,1000000100001
aprendido,0000110001011
bañar,0001010001110
pactolo,0111011101101
natural,0111000100100
perfume,0111110101101
textura,1010000010100
áfrica,1010110100111
corta,0010100110001
grueso,0101000010010
amigos,0000100101111
huy,0101011110000
delicia,0011000000001
habichuela,0101001000101
sabroso,1001010001010
revolver,1001000110010
temío,1001111111011
disculp,0011011010110
toma,1010001000010
ataré,0001000001000
vendré,1010100010101
huelar,0101011010101
temía,1001111111010
pediría,0111101101111
espero,0100001111011
seis,1001011010011
coincidencia,0010001000001
pato,0111101011110
ardilla,0000110101011
zorrillo,1010110100001
zarigüeya,1010110011000
entregándol,0011111111001
tirarar,1010000101011
ansiosamente,0000101010011
tirón,1010000110001
cacerola,0001100100100
papas,0111100011001
relameir,1000111011001
flaca,0100101001111
delgada,0010111111011
maravillosa,0110100011111
consigo,0010011011001
carnudo,0001110010001
encontraste,0011110100101
pescarcontestar,0111111001100
pez,0111111010001
merecido,0110101110010
pescador,0111111001010
tejeré,1001111011110
encargarás,0011110010100
sabiendo,1001010000110
tejedora,1001111011100
teje,1001111011011
docena,0011100000111
avisa,0001001001000
termín,1010000001100
paciencia,0111011100111
madrugado,0110011010110
doce,0011100000110
rendido,1000111101001
acá,0000001111000
pedistir,0111101110000
creo,0010101010100
utilizarla,1010011011000
venderla,1010100010011
vendo,1010100010100
encargarte,0011110010011
guisar,0101000110111
vendedor,1010100010001
cocinero,0010000110011
codiciós,0010000111010
ventar,1010100100000
plaza,1000000011110
plazar,1000000011111
lograste,0110010100101
quitado,1000100111111
regar,1000111001000
madura,0110011011000
mediodía,0110101010001
azadón,0001001011101
regadero,1000111000000
escabullir,0100000100001
vecina,1010100000001
cansancio,0001101100110
jugosa,0101111101010
puntudo,1000100001101
engordado,0011111000110
vaya,1010011111101
lío,0110011000110
metido,0110101111100
acerque,0000001011000
haré,0101001110100
sandío,1001010110101
cultivar,0010110010011
exaltado,0100011001010
ocurrírselir,0111010001000
escucha,0100001001000
recompense,1000110011110
apurada,0000110011001
apuro,0000110011010
debo,0010111000101
acompañarte,0000001100011
topar,1010001010000
asombroso,0000111101100
traen,1010001110001
decoración,0010111010111
encolerizado,0011110011111
complicación,0010010001111
frustración,0100110001001
ñam,1010110110101
próximo,1000011101100
sorprenda,1001101011001
inusual,0101110010110
papa,0111100011000
favorito,0100100100000
ranita,1000101011000
japón,0101110111110
kioto,0110000000001
osaka,0111011010001
ranito,1000101011010
destino,0011010000110
entablar,0011111011110
escuché,0100001001100
esplendorós,0100010000010
parémono,0111100111011
puntita,1000100001001
apoyémono,0000110000011
vistazo,1010101100110
delantero,0010111110111
decepción,0010111001100
alegra,0000011101111
ahorrar,0000011001101
sikkim,1001100001101
wu,1010110001000
criar,0010101010111
ventarrón,1010100100001
animalito,0000101001110
regresado,1000111010000
dedicación,0010111011011
hermosísimo,0101010010101
obstante,0111001111011
maravilla,0110100011100
alcanzarer,0000011101001
gancho,0100110110111
lanzarlo,0110000011011
nubes,0111001100011
enví,0100000010010
repetir,1000111110110
necesitamo,0111000101101
derrumbes,0011000100001
torrar,1010001011111
enroscado,0011111010110
aventurar,0001001000100
construiremos,0010011100101
adónde,0000010011010
afilar,0000010011110
estaca,0100010010001
clavarla,0010000101001
ganso,0100110111001
juntar,0101111110010
musgo,0110111111110
rellenar,1000111011101
hendijos,0101010000011
cacarear,0001100100010
madrugada,0110011010101
cinco,0010000010110
trecho,1010010010100
tronco,1010010101100
fabricar,0100011111011
sótano,1001110110000
martillar,0110100110100
hendija,0101010000010
anunciarl,0000101011111
pida,0111111011001
prestado,1000010010010
caldero,0001100101111
asopao,0000111101101
apúratar,0000110011100
urgencia,1010011001101
ten,1001111111100
cerámico,0001111101000
rompersele,1001001011110
empezar,0011101111111
calderir,0001100101110
seriedad,1001011110000
orden,0111010111101
mandar,0110011111111
estrellar,0100010101000
pedacito,0111101101001
pollito,1000001000001
pito,1000000000101
pum,1000100000101
ciruela,0010000011100
prisar,1000010101000
camín,0001101011101
tempranito,1001111110111
decírselo,0010111011010
malayo,0110011101000
camina,0001101001100
garbanzo,0100110111010
cachorrar,0001100100110
bigot,0001010101011
atajo,0001000000010
cachorra,0001100100101
bobos,0001010110101
amado,0000100011110
rajado,1000101010011
mándalo,0111000000110
componer,0010010010000
medalla,0110101001001
nuevecito,0111001100110
ratitar,1000101100011
barrer,0001010000001
compraría,0010010011001
caramelo,0001110000001
doler,0011100001101
barriguita,0001010000011
lacito,0110000000111
rabito,1000101001100
ratito,1000101100100
tendero,1001111111110
colita,0010001001110
balcón,0001001101110
bonito,0001011001000
noches,0111001001110
cacareo,0001100100011
quiquiriquí,1000100111101
contiguir,0010011111000
asusto,0000111111010
indiferente,0101101000110
ladro,0110000001110
guau,0101000110000
gruño,0101000011110
oinc,0111010010111
vino,1010101010110
maúllo,0110101000101
miau,0110110000010
zarpazo,1010110011001
brinco,0001011011111
suertuda,1001101111001
colorín,0010001011010
colorado,0010001010111
cuento,0010101111111
acabado,0000000111111
despistar,0011001111000
domingo,0011100010011
misar,0110110100101
cuid,0010110001001
dorotear,0011100011100
puerca,1000011110101
llévale,0110010011010
entendiste,0011111100001
bostezar,0001011010000
mís,0111000010001
mami,0110011111000
lleve,0110010001001
misa,0110110100100
ropero,1001001100010
escoger,0100000110110
tacón,1001110111000
tocador,1010000111001
aret,0000110101110
brazalete,0001011010111
vestirte,1010100111100
tacones,1001110110110
aplicar,0000101111001
pocotón,1000000110011
maquillaje,0110100011000
emperifollada,0011101111101
emperifolla,0011101111100
rubí,1001001101011
sal,1001010010011
comparar,0010001111110
amor,0000100110110
especia,0100001101000
cocinera,0010000110010
acoger,0000001011110
trabajadora,1010001101100
aun,0001000110111
dolía,0011100010000
malinterpretar,0110011110000
majestuosa,0110011100100
elogiar,0011101100101
ansioso,0000101010100
ira,0101110101011
tráiganme,1010010110101
platillo,1000000011011
serenamente,1001011101110
perdonara,0111110100010
chozar,0010000000011
privilegio,1000010101101
comerciar,0010001101111
destartalado,0011010000010
bote,0001011010011
negociar,0111000110100
lechuga,0110000110001
lechugas,0110000110010
encuentre,0011110101000
pregunta,1000001110101
reparo,1000111101110
soportar,1001101010110
colmo,0010001010001
hundir,0101011101010
cabra,0001100011110
cabro,0001100100001
ocultar,0111010000001
dilema,0011011000001
china,0001111111001
anuncio,0000101100000
reemplazar,1000110110100
envejecer,0100000000111
jardinería,0101111000001
repartir,1000111110000
semillos,1001011011110
niñas,0111001001000
traiga,1010001111001
ping,0111111101111
jardinero,0101111000000
melón,0110101011111
perfumada,0111110101100
maceta,0110011001010
esmero,0100001011101
maceto,0110011001011
fertilizado,0100100101111
detenimiento,0011010010001
fruncido,0100110000111
trajiste,1010001111011
siento,1001100000010
presento,1000010010000
entregué,0011111111000
cocinada,0010000110000
memorabl,0110101100000
emperadores,0011101111011
chino,0001111111011
dedicado,0010111011100
perú,0111111000011
panadeer,0111100001100
aprecio,0000110000111
trabajadorar,1010001101101
rara,1000101011011
panadería,0111100001110
aroma,0000110111000
ah,0000011000111
olerlo,0111010100000
sient,1001100000001
portazo,1000001011110
pasteleer,0111101001001
juzgado,0101111111010
robado,1001001001101
atentamente,0001000010000
citar,0010000100000
juicio,0101111110000
ordenándolir,0111011000000
pán,1000100010100
confieso,0010010111100
deleito,0010111111010
confunden,0010010111111
reunido,1001000101010
veredicto,1010100101111
culpable,0010110010000
sentenciar,1001011100101
acércate,0000001111001
bolso,0001011000001
desconcertado,0011001000010
pagado,0111011110001
agreír,0000010111011
hierba,0101010100000
invadir,0101110010111
jornada,0101111010011
resplandecient,1001000010110
irrumpir,0101110110010
duendir,0011100101011
despoblado,0011001111011
remover,1000111100110
destrozar,0011010001000
techo,1001111011000
haberte,0101001000100
molestado,0110110111110
compartirer,0010010000000
recogerás,1000110010110
cuchillo,0010101111100
amarillenta,0000100100011
cosecho,0010100111101
zanahorio,1010110010011
cabrito,0001100100000
gruff,0101000010011
engordar,0011111000111
trip,1010010011110
trap,1010010001001
subo,1001101101100
comerte,0010001110001
pequeñito,0111110011001
vete,1010100111110
tercer,1010000000110
crujir,0010101100101
arrojándolo,0000111001111
unió,1010011001001
hermanos,0101010001111
adelgazado,0000001111110
pese,0111111001101
molesta,0110110111101
determinación,0011010010011
rechazar,1000110001001
lata,0110000100101
agregar,0000010111001
interesante,0101110001010
receta,1000110000111
docén,0011100001011
cuchara,0010101111010
acercarar,0000001010011
ingrediente,0101101011101
jamón,0101110111101
champiñón,0001111101011
cebolla,0001111000100
bellota,0001010011011
pimiento,0111111101011
contribuir,0010100001001
innovadora,0101101101011
declarar,0010111010110
comunidad,0010010011111
festejo,0100100110001
sur,1001110011001
norteamérico,0111001011011
podia,1000000110111
epaminonda,0100000010011
general,0100111000101
madrina,0110011010100
soler,1001100111011
bizcocho,0001010101110
sujétalo,1001110000001
apretar,0000110010010
bendito,0001010011111
sensatez,1001011100001
envolver,0100000001111
vuelv,1010110000100
entendido,0011111100000
gotear,0100111101111
chorrear,0010000000001
cielir,0010000000111
envuelto,0100000010001
refrescar,1000110111100
introduciéndolo,0101110010011
llegues,0110001111001
perrito,0111110111001
tiritar,1010000101101
cuerdar,0010110000001
francés,0100101110110
corteza,0010100110101
horno,0101011001000
ató,0001000110001
cuerdo,0010110000010
agarrar,0000010101011
pizca,1000000000110
rusia,1001001110111
rábano,1001001111000
protegía,1000011011101
rabanito,1000101001001
tiró,1010000110000
tirara,1010000101010
cintura,0010000011001
ayudarno,0001001010110
cataplún,0001110110100
rica,1001000111100
habertar,0101001000011
contado,0010011101010
picador,0111111010011
genio,0100111001011
mansión,0110100001010
comerciante,0010001101110
infeliz,0101101001101
abanicar,0000000011010
palmera,0111100000110
sombrillo,1001101001001
resecar,1001000000101
nube,0111001100010
delante,0010111110110
tapó,1001111001100
desbordar,0011000110111
lago,0110000010000
balde,0001001101111
respetar,1001000010010
estómago,0100010110111
cremós,0010101010011
baldir,0001001110000
resbaladiza,1001000000000
patalear,0111101010101
ranitar,1000101011001
inútil,0101110101000
saldremos,1001010011010
salgar,1001010011101
convicción,0010100011000
esforzar,0100001011010
agotar,0000010110001
nadado,0111000011010
pataleado,0111101010100
hermanito,0101010001101
perseveranciar,0111110111100
sobrevivir,1001100101110
pasear,0111101000000
diz,0011100000001
verá,1010100111000
acertar,0000001011001
abracadabra,0000000100011
supercalifragilisticoespialidoso,1001110001000
tantatachán,1001111000110
suplicante,1001110010101
arbolito,0000110100100
magia,0110011011101
alumbrar,0000100010111
juguet,0101111101100
increíblemente,0101100111101
cansada,0001101100100
pretendient,1000010011100
publicar,1000011101110
casaría,0001110100010
tierno,1010000011001
carta,0001110011011
incomparabl,0101100111000
poeta,1000000111100
enamorado,0011110000110
simple,1001100010111
intrigado,0101110010001
regalado,1000111000011
ofendida,0111010001111
representar,1000111111011
llenir,0110001111110
ablandacer,0000000100001
desanimado,0011000101011
arena,0000110101100
tosco,1010001101000
surgía,1001110011110
figurar,0100100111110
joyas,0101111011000
excesos,0100011010001
comidar,0010001110110
libros,0110001010110
carácter,0001110011110
cercanir,0001111011011
prensencia,1000001111110
transmitir,1010010000110
pasión,0111101000011
cariñosamente,0001110001100
doc_from_talar,0011100000101
ilusión,0101100001011
cohete,0010001000000
disparar,0011011101001
acera,0000001010000
cohet,0010000111111
abrirla,0000000101011
contener,0010011110001
papel,0111100011010
averiado,0001001000110
resultado,1001000011111
fábrico,0100110100011
apenar,0000101101110
alma,0000100001001
dibujar,0011010101011
recortar,1000110100111
colorear,0010001011000
planeta,1000000010001
dificilísimo,0011010111001
abierto,0000000100000
sideral,1001011111110
compañero,0010010000010
cambiárselo,0001101001010
auténtico,0001000111101
planetas,1000000010010
realmente,1000101111100
juguetero,0101111101110
lápices,0110010111110
perfectamente,0111110101010
ordenado,0111010111110
haberlo,0101001000010
misteriosamente,0110110101011
correspondiente,0010100101110
cuarto,0010101110001
alucinado,0000100010110
peluche,0111110000111
querar,1000100110000
gustito,0101000111100
estantería,0100010011001
lápiz,0110010111111
jugarer,0101111100101
prometa,1000011000111
dejarnos,0010111101101
camitar,0001101010100
perdón,0111110100101
fotógrafo,0100101110001
tonteer,1010001001010
cámara,0010110100111
elefant,0011101011000
pérdido,1000100010111
fotografíar,0100101110000
trasto,1010010001101
prácticamente,1000011100111
botón,0001011010110
pulsar,1000100000100
objetivo,0111001110000
elefantar,0011101011001
cámar,0010110100110
grandota,0100111111010
paracecir,0111100100000
máscara,0111000001011
desgracia,0011001100000
fotografiar,0100101101111
pinto,0111111110111
divertido,0011011111010
divertidísima,0011011111011
alegr,0000011101110
malhumorado,0110011101110
rino,1001001000100
oficial,0111010010001
sabán,1001010001100
acud,0000001110010
sonriente,1001101001111
pasaportir,0111100111101
zoo,1010110011111
mago,0110011100001
tragedia,1010001110101
manu,0110100010001
elixir,0011101100100
lanzapalabra,0110000011000
maleducado,0110011101100
insulta,0101101111100
terrible,1010000001110
beba,0001010010011
insultado,0101101111101
letra,0110000111110
tocarlo,1010000111011
tonto,1010001001100
idiotas,0101011111100
ayudant,0001001010001
fastidiar,0100100011001
jo,0101111010001
lelo,0110000111010
calvo,0001100111111
metralleto,0110101111111
insulto,0101101111111
maestro,0110011011100
imagínate,0101100010000
obedecer,0111001101111
nochir,0111001001111
gota,0100111101110
poción,1000000110000
dispuesto,0011011101101
mayordomo,0110100111111
ciento,0010000001011
ráfagar,1001001111010
caprichoso,0001101111011
abusón,0000000111110
contacto,0010011101001
disolver,0011011101000
provocar,1000011100100
escozor,0100001000001
ácido,1010110100110
dirigido,0011011010010
culpa,0010110001111
antídoto,0000101011100
lanzapalabras,0110000011001
recibepensamiento,1000110001011
usado,1010011010000
útiles,1010110111111
portado,1000001011011
dijerar,0011011000000
ideo,0101011111010
cráter,0010101101001
volcán,1010101110111
situado,1001100101000
selva,1001011010101
tropical,1010010101111
dinosaurio,0011011001001
liderado,0110001011000
ferocitaurus,0100100101101
dominar,0011100010010
ferocitauru,0100100101100
tiranosaurus,1010000101000
rex,1001000110101
aislado,0000011010101
dient,0011010110011
atermorizar,0001000010010
disitinto,0011011100111
acostumbrado,0000001101011
firme,0100101001110
habitant,0101001001100
puntito,1000100001011
arrasar,0000110111110
pueblecito,1000011110000
miniatura,0110110010101
mascota,0110100110111
poblar,1000000101011
evolución,0100011000011
especie,0100001101011
divertida,0011011111001
ramón,1000101010110
desobedecer,0011001101110
víctor,1010110000111
delgaducho,0010111111101
músculo,0111000010010
paliza,0111100000011
valent,1010011100110
débil,0011100111011
copiar,0010100100010
patio,0111101011001
recreo,1000110101000
salidar,1001010100000
manda,0110011111110
enter,0011111100010
pegamo,0111101110111
atizar,0001000011010
aguantar,0000010111111
correcto,0010100101100
charlar,0001111101111
injusticia,0101101100011
pulpo,1000100000011
tímido,1010010111111
silencioso,1001100010000
ostra,0111011011001
escurridiza,0100001010101
tentáculo,1010000000100
librar,0110001010001
vieran,1010101010000
excepto,0100011010000
pececillo,0111101100111
gentil,0100111001101
simpático,1001100011010
ventosa,1010100100011
aliviadísimo,0000100000110
atreveír,0001000101011
simplemente,1001100011000
deír,0011010011111
estupendo,0100010110101
apresurado,0000110010000
acudido,0000001110011
zona,1010110011110
precisamente,1000001110000
urgente,1010011001110
peligroso,0111110000001
chorro,0010000000010
tinto,1010000100001
reaccionar,1000101110110
zampárselos,1010110010000
picor,0111111010110
agalla,0000010101001
aletar,0000011111010
adorar,0000010010000
alergia,0000011111000
largar,0110000011111
envueltir,0100000010000
genial,0100111001010
pulpito,1000100000010
habitante,0101001001101
aprendiz,0000110001100
lista,0110001100011
empeñado,0011110000001
misión,0110110100110
bicho,0001010101000
lárgate,0110011000000
encantamiento,0011110001110
arruga,0000111010010
prisionera,1000010101001
atacado,0000111111101
hechizar,0101001111100
guarido,0101000101110
adornar,0000010010010
lobos,0110010011101
100,0000000000001
fealdad,0100100100001
dragón,0011100100001
batalla,0001010001101
moer,0110110110101
partida,0111100111000
bolo,0001010111110
esclavo,0100000110010
gratis,0101000000010
muerte,0110111101101
odiar,0111010001011
cruel,0010101100010
perdedor,0111110011101
vengar,1010100011000
yonk,1010110001011
jugador,0101111100011
gana,0100110110010
especialmente,0100001101010
partido,0111100111001
tirado,1010000100110
trato,1010010010000
enseñaré,0011111011100
gán,0101000111111
maltratarás,0110011110010
hará,0101001110011
calentar,0001100110001
juego,0101111011110
renunciar,1000111101100
esclavizar,0100000110001
odio,0111010001100
paz,0111101100100
objeto,0111001110001
burla,0001011111100
agresor,0000010111010
agarrándolo,0000010101100
girándolo,0100111011001
ventilador,1010100100010
rebotar,1000110000100
suspendido,1001110011111
metro,0110110000000
inmóvil,0101101101010
ramar,1000101010101
sobrar,1001100101100
selvir,1001011010110
herida,0101010001000
cicatriz,0010000000110
llegué,0110001111010
animalillo,0000101001101
miedoso,0110110000111
castigué,0001110101111
crueldad,0010101100011
ratoncillo,1000101100111
lloro,0110010010011
rabio,1000101001011
llover,0110010010111
aliviado,0000100000101
controlar,0010100001011
ayudándol,0001001011010
ensayo,0011111011000
utilidad,1010011010101
dosis,0011100011110
pacienciar,0111011101000
plátano,1000000101001
infundir,0101101010111
entrenado,0011111111010
desmayar,0011001101011
acariciar,0000001000100
orejita,0111011000101
enfureceír,0011110111110
pequeñajo,0111110010111
enfado,0011110110001
subía,1001101101101
amenaza,0000100101001
provocación,1000011100010
impensable,0101100011010
apoyo,0000110000010
simpatir,1001100010101
intervenir,0101110001111
abusar,0000000111100
salvador,1001010101011
ataque,0001000000011
canguro,0001101100010
campeón,0001101011011
vuelto,1010110000011
vanidoso,1010011110000
burlón,0001100000001
antipático,0000101011010
pingüino,0111111110000
torpón,1010001011110
organizarlos,0111011001000
enfadar,0011110110000
intensificar,0101110000101
guiar,0101000110100
mofar,0110110110110
rondar,1001001100000
barriga,0001010000010
callar,0001100111001
rellenado,1000111011100
señal,1001011111000
torpemente,1010001011101
velocidad,1010100001000
insuperable,0101110000000
lloroso,0110010010100
humillado,0101011100100
ahogado,0000011001000
devolvérselas,0011010011010
descarado,0011000111100
ensuciar,0011111011101
descaradamente,0011000111011
venganza,1010100010111
vaciar,1010011100000
papelera,0111100011011
problemón,1000010110010
pedazos,0111101101011
mutuamente,0111000000001
exageradamente,0100011000111
papelito,0111100011100
banda,0001001110101
sirena,1001100100001
bombero,0001011000011
camión,0001101010101
tapio,1001111001010
cristales,0010101011100
cañón,0001111000010
bombaterremoto,0001011000010
derrumbar,0011000100000
incidente,0101100110100
reconstruir,1000110100011
maltrecha,0110011110011
eduardo,0011101001010
adentrar,0000010000001
gigantesca,0100111010101
interior,0101110001100
impresionante,0101100101000
mentiro,0110101101010
esconditir,0100000111110
proceder,1000010110101
ayúdano,0001001011100
dentrolleir,0011000010001
llamarado,0110001101001
enfrente,0011110111011
perdono,0111110100100
acabas,0000001000001
sabía,1001010001101
oponer,0111010111001
descaro,0011000111110
prepárate,1000010001010
espada,0100001100001
cristalsigueír,0010101011110
espado,0100001100010
decena,0010111001000
desenvaino,0011001011100
directamente,0011011001110
dartir,0010110111010
viajarer,1010101000010
lar,0110000011100
nevado,0111000111000
jaula,0101111000111
5,0000000001011
polvo,1000001000110
salío,1001010110000
desaparecido,0011000101111
cimir,0010000010101
rescatar,1001000000100
acordar,0000001101000
época,1010110110000
experto,0100011100000
duend,0011100101000
mejorar,0110101010110
breve,0001011011001
gruñón,0101000100001
exigente,0100011010111
escasez,0100000101110
elsa,0011101100110
elsar,0011101100111
fuente,0100110010001
bastar,0001010001010
flop,0100101011000
muerto,0110111101110
sustituir,1001110100011
pin,0111111101100
mayoría,0110101000001
